,movieId,title,genres,year
20693,100469,Chinese Zodiac (Armour of God III) (CZ12) (2012),Action|Adventure|IMAX,2012
20694,100483,"Playroom, The (2012)",Drama,2012
20695,100485,Unfinished Song (Song for Marion) (2012),Comedy|Drama|Romance,2012
20708,100515,War Witch (Rebelle) (2012),Drama|War,2012
20709,100517,"World Before Her, The (2012)",Documentary,2012
20717,100540,Bronies: The Extremely Unexpected Adult Fans of My Little Pony (2012),Documentary,2012
20719,100556,"Act of Killing, The (2012)",Documentary,2012
20727,100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,2012
20728,100581,Room 237 (2012),Documentary,2012
20750,100719,Fake It So Real (2012),Documentary,2012
20754,100727,Heroine (2012),Drama,2012
20755,100729,Starship Troopers: Invasion (2012),Action|Animation|Sci-Fi|War,2012
20757,100734,Escape (Flukt) (2012),Action|Drama,2012
20770,100840,Marie Krøyer (2012),Drama,2012
20771,100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,2012
20794,101070,Wadjda (2012),Drama,2012
20819,101164,"Child, The (2012)",Thriller,2012
20828,101186,Populaire (2012),Comedy,2012
20833,101207,Emperor (2012),Drama|War,2012
20835,101212,"Girl, The (2012)",Drama,2012
20838,101218,Leviathan (2012),Documentary,2012
20839,101220,Burn (2012),Documentary,2012
20849,101243,Klip (Clip) (2012),Drama|Romance,2012
20850,101245,Herman's House (2012),Crime|Documentary,2012
20852,101249,"Thousand Cuts, A (2012)",Thriller,2012
20858,101273,In Their Skin (2012),Horror|Thriller,2012
20865,101294,Shanghai Calling (2012),Comedy|Drama|Romance,2012
20868,101301,"Frozen, The (2012)",Horror|Thriller,2012
20874,101329,Shining Night: A Portrait of Composer Morten Lauridsen (2012),Documentary,2012
20875,101335,Stolen Seas (2012),Adventure|Crime|Documentary,2012
20878,101341,"Atomic States of America, The (2012)",Documentary,2012
20879,101350,Miss Farkku-Suomi (2012),Drama|Romance,2012
20888,101381,Gregory Crewdson: Brief Encounters (2012),Documentary|Drama,2012
20898,101413,My Brother the Devil (2012),Drama,2012
20899,101415,"First Time, The (2012)",Comedy|Drama|Romance,2012
20915,101468,"Cottage, The (2012)",Thriller,2012
20917,101472,"Brussels Business, The (2012)",Documentary|Thriller,2012
20924,101489,Assassin's Bullet (Sofia) (2012),Action|Drama|Thriller,2012
20925,101498,In the House (2012),Comedy|Drama|Mystery|Thriller,2012
20926,101505,30 Beats (2012),Comedy|Romance,2012
20927,101508,"King Is Dead!, The (2012)",Comedy|Drama|Thriller,2012
20930,101525,"Place Beyond the Pines, The (2012)",Crime|Drama,2012
20931,101527,Into the White (Cross of Honour) (2012),Action|Drama|War,2012
20932,101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,2012
20936,101538,Smitty (2012),Children|Drama,2012
20941,101585,Two Little Boys (2012),Comedy,2012
20952,101629,"King - Jari Litmanen, The (Kuningas Litmanen) (2012)",Documentary,2012
20958,101646,Night Across the Street (La noche de enfrente) (2012),Drama,2012
20960,101650,Patience (After Sebald) (2012),Documentary,2012
20972,101689,Bad 25 (2012),Documentary,2012
20975,101703,Underground: The Julian Assange Story (2012),Drama,2012
20977,101708,009 Re: Cyborg (2012),Action|Animation|Sci-Fi,2012
20978,101710,Ace Attorney (Gyakuten saiban) (2012),Comedy|Crime|Drama,2012
20995,101763,My Awkward Sexual Adventure (2012),Comedy,2012
20996,101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,2012
20998,101770,Papadopoulos & Sons (2012),Comedy|Drama,2012
21003,101803,Putzel (2012),Comedy|Romance,2012
21010,101833,About Face: Supermodels Then and Now (2012),Comedy|Documentary,2012
21016,101855,Shepard & Dark (2012),Documentary,2012
21020,101870,Nazis at the Center of the Earth (2012),Action|Adventure|Horror|Thriller,2012
21021,101872,"Fourth State, The (Die vierte Macht) (2012)",Thriller,2012
21024,101884,Dark Tide (2012),Adventure|Drama|Thriller,2012
21026,101891,Bones Brigade: An Autobiography (2012),Documentary,2012
21036,101922,E Aí... Comeu? (2012),Comedy,2012
21041,101940,Seeking Asian Female (2012),Documentary,2012
21042,101942,Love Is All You Need (Den skaldede frisør) (2012),Comedy|Drama|Romance,2012
21043,101944,Downeast (2012),Documentary,2012
21049,101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2012
21054,101973,Disconnect (2012),Drama|Thriller,2012
21063,102005,Like Someone In Love (2012),Drama,2012
21068,102028,To the Arctic (2012),Documentary|IMAX,2012
21078,102062,"Band Called Death, A (2012)",Documentary,2012
21080,102066,Resolution (2012),Horror|Thriller,2012
21081,102070,Grabbers (2012),Comedy|Horror|Sci-Fi,2012
21082,102072,"Erased (Expatriate, The) (2012)",Action|Thriller,2012
21099,102121,Sofia's Last Ambulance (Poslednaka lineika na Sofia) (2012),Documentary,2012
21104,102133,Revolution (2012),Adventure|Documentary,2012
21123,102194,Mud (2012),Adventure|Crime|Drama,2012
21137,102242,Cheerful Weather for the Wedding (2012),Comedy|Drama,2012
21138,102245,Small Apartments (2012),Comedy|Crime|Drama,2012
21153,102290,"Woman Who Wasn't There, The (2012)",Documentary,2012
21155,102294,"Scapegoat, The (2012)",Drama,2012
21157,102299,Hungry for Change (2012),Documentary,2012
21169,102354,About Cherry (2012),Drama,2012
21170,102356,Sushi Girl (2012),Crime|Mystery|Thriller,2012
21195,102436,"Affair of the Heart, An (2012)",Documentary,2012
21201,102459,Andrew Dice Clay: Indestructible (2012),Comedy,2012
21204,102469,Wish You Were Here (2012),Drama|Mystery,2012
21207,102479,Reincarnated (2012),Adventure|Documentary,2012
21214,102499,"Flaying, The (El Bosque de los Sometidos) (2012)",Fantasy|Horror|Thriller,2012
21219,102523,To Be King (Koning van Katoren) (2012),Adventure,2012
21227,102557,Kiss of the Damned (2012),Horror|Romance|Thriller,2012
21228,102588,Stories We Tell (2012),Documentary,2012
21233,102604,"Jeffrey Dahmer Files, The (2012)",Crime|Documentary,2012
21240,102675,"Dead Man and Being Happy, The (El muerto y ser feliz) (2012)",Drama,2012
21241,102677,"Players, The (Les infidèles) (2012)",Comedy,2012
21264,102792,"Broken Circle Breakdown, The (2012)",Drama,2012
21265,102794,After School Midnighters (Hôkago middonaitâzu) (2012),Action|Animation|Children|Comedy|Fantasy,2012
21267,102798,"Devil's Carnival, The (2012)",Horror|Musical,2012
21268,102800,Frances Ha (2012),Comedy|Drama,2012
21269,102802,"Lords of Salem, The (2012)",Horror|Thriller,2012
21272,102817,Cell Count (2012),Horror|Sci-Fi,2012
21282,102848,Armageddon 2012 (2012),Sci-Fi,2012
21284,102852,With Great Power: The Stan Lee Story (2012),Documentary,2012
21285,102854,Aftershock (2012),Horror|Thriller,2012
21289,102862,"Human Scale, The (2012)",Documentary,2012
21292,102874,"Last Elvis, The (Último Elvis, El) (2012)",Drama,2012
21298,102895,Fairhaven (2012),Drama,2012
21304,102908,"Dangerous Place, A (2012)",Thriller,2012
21310,102924,Interview with a Hitman (2012),Action|Thriller,2012
21324,102974,Somebody Up There Likes Me (2012),Comedy|Drama|Romance,2012
21328,102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,2012
21331,102991,Berberian Sound Studio (2012),Drama|Horror|Thriller,2012
21333,102995,Foxfire (2012),Drama,2012
21337,103008,Come Out and Play (2012),Horror,2012
21338,103010,Just Like Brothers (Comme des frères) (2012),Comedy|Drama|Romance,2012
21339,103017,The Body (2012),Mystery|Thriller,2012
21341,103027,Much Ado About Nothing (2012),Comedy|Drama|Romance,2012
21342,103030,Any Day Now (2012),Drama,2012
21350,103052,London Paris New York (2012),Romance,2012
21352,103057,Still Mine (2012),Drama,2012
21353,103059,Hannah Arendt (2012),Drama,2012
21355,103066,"Birders: The Central Park Effect (Central Park Effect, The) (2012)",Documentary,2012
21356,103068,41 (2012),Documentary,2012
21361,103083,"Reluctant Fundamentalist, The (2012)",Drama,2012
21365,103091,Speed: In Search of Lost Time (Speed - Auf der Suche nach der verlorenen Zeit) (2012),Documentary,2012
21374,103120,Beverly Hills Chihuahua 3 (2012),Adventure|Children|Comedy,2012
21381,103143,Donos de Portugal (2012),Documentary,2012
21393,103203,Eden (2012),Crime|Drama,2012
21395,103208,"Place at the Table, A (2012)",Documentary,2012
21398,103219,Maniac (2012),Horror|Thriller,2012
21399,103221,Not Suitable for Children (2012),Comedy|Romance,2012
21400,103224,"Lesser Blessed, The (2012)",Drama,2012
21401,103226,"Common Man, A (2012)",Action|Thriller,2012
21405,103237,Sassy Pants (2012),Comedy|Drama,2012
21415,103269,Unconditional (2012),Drama,2012
21419,103277,Hatfields & McCoys (2012),Drama|Romance,2012
21420,103279,What Maisie Knew (2012),Drama,2012
21423,103288,"Revisionaries, The (2012)",Documentary,2012
21428,103299,American Mary (2012),Horror|Thriller,2012
21435,103319,Jim Gaffigan: Mr. Universe (2012),Comedy,2012
21444,103343,Keith Lemon: The Film (2012),Comedy,2012
21452,103374,May I Kill U? (2012),Comedy|Horror|Thriller,2012
21456,103386,Happiness Never Comes Alone (Un bonheur n'arrive jamais seul) (2012),Comedy|Romance,2012
21461,103413,Flicker (Flimmer) (2012),Comedy|Drama,2012
21469,103439,"Thieves, The (Dodookdeul) (2012)",Action|Crime,2012
21470,103444,Woody Allen: A Documentary (2012),Documentary,2012
21472,103449,Passion (2012),Crime|Drama|Mystery|Thriller,2012
21477,103465,Call Girl (2012),Drama|Thriller,2012
21489,103502,"Knot, The (2012)",Comedy|Romance,2012
21501,103541,Thanks for Sharing (2012),Comedy|Drama,2012
21505,103549,"What's in a Name (Prénom, Le) (2012)",Comedy,2012
21507,103554,"Hijacking, A (Kapringen) (2012)",Drama|Thriller,2012
21510,103561,Big Star: Nothing Can Hurt Me (2012),Documentary,2012
21513,103570,Dead Man's Burden (2012),Western,2012
21524,103606,Stuck in Love (2012),Comedy|Drama|Romance,2012
21542,103651,Tai Chi Hero (2012),Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX,2012
21552,103671,Joker (2012),Comedy,2012
21560,103692,Strawberry Fields (2012),Drama,2012
21572,103747,Dragon Age: Blood mage no seisen (a.k.a. Dragon Age: Dawn of the Seeker) (2012),Animation|Fantasy,2012
21590,103806,90 Minutes (90 minutter) (2012),Drama,2012
21594,103816,"Battery, The (2012)",Drama|Horror,2012
21603,103836,Black & White & Sex (2012),Drama,2012
21612,103865,Revenge for Jolly! (2012),Comedy|Drama,2012
21614,103869,Bigfoot (2012),Adventure|Horror|Sci-Fi,2012
21622,103910,Rafa (2012),Drama,2012
21627,103966,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),Adventure|Comedy|Drama,2012
21633,103978,Darling Companion (2012),Drama,2012
21637,103986,Stars in Shorts (2012),Comedy,2012
21640,103994,Only the Young (2012),Documentary,2012
21654,104033,"Love, Marilyn (2012)",Documentary,2012
21663,104064,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),Crime|Drama,2012
21673,104093,"Attack, The (2012)",Drama,2012
21681,104123,Jay and Silent Bob Go Down Under (2012),Comedy,2012
21702,104231,Drug War (Du zhan) (2012),Crime,2012
21717,104276,"Legend of Kaspar Hauser, The (Leggenda di Kaspar Hauser, La) (2012)",Comedy|Drama|Mystery,2012
21733,104323,Four Horsemen (2012),Documentary,2012
21742,104352,Alias Ruby Blade (2012),Documentary,2012
21747,104368,Sunset Strip (2012),Documentary,2012
21753,104384,"Source Family, The (2012)",Documentary|Musical,2012
21758,104406,Fill the Void (Lemale et ha'halal) (2012),Drama,2012
21785,104506,Sparrows Dance (2012),Drama|Romance,2012
21791,104526,So It Goes (Korsoteoria) (2012),Drama,2012
21796,104552,Crawlspace (2012),Horror|Mystery|Sci-Fi|Thriller,2012
21802,104576,"Seasoning House, The (2012)",Horror|Thriller,2012
21825,104644,Maria Bamford: The Special Special Special! (2012),Comedy,2012
21832,104671,Dracula (Dracula 3D) (2012),Horror|Romance|Thriller,2012
21847,104726,Koch (2012),Documentary,2012
21857,104757,Evocateur: The Morton Downey Jr. Movie (2012),Documentary,2012
21861,104767,"High Tech, Low Life (2012)",Documentary,2012
21862,104769,Killjoy Goes to Hell (2012),Comedy|Horror,2012
21864,104774,Three Worlds (Trois mondes) (2012),Drama,2012
21870,104798,6954 Kilometriä Kotiin (2012),Documentary,2012
21881,104829,"Story of Luke, The (2012)",Comedy|Drama,2012
21893,104865,Ping Pong (2012),Documentary,2012
21894,104867,"Sex of Angels, The (El sexo de los ángeles) (2012)",Drama|Romance,2012
21897,104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,2012
21900,104883,"Conspiracy, The (2012)",Horror|Thriller,2012
21901,104903,Good Vibrations (2012),Drama|Musical,2012
21914,104947,At Any Price (2012),Drama|Thriller,2012
21924,104984,Tears of Steel (2012),Sci-Fi,2012
21928,104998,Paradise: Faith (Paradies: Glaube) (2012),Drama,2012
21935,105028,Post Tenebras Lux (2012),Drama,2012
21942,105044,"Unspeakable Act, The (2012)",Drama,2012
21946,105053,"Factory, The (2012)",Mystery|Thriller,2012
21958,105089,Louis Theroux: Twilight of the Porn Stars (2012),Documentary,2012
21968,105121,Inescapable (2012),Action|Drama|War,2012
21970,105128,Casting By (2012),Documentary,2012
21979,105157,Supporting Characters (2012),Comedy|Romance,2012
21984,105176,Barricade (2012),Horror|Thriller,2012
21988,105187,Linotype: The Film (2012),Documentary,2012
21999,105217,Adventures in Zambezia (2012),Adventure|Animation|Children|Comedy,2012
22006,105242,Mushrooming (Seenelkäik) (2012),Adventure|Comedy|Thriller,2012
22007,105244,Dance of Outlaws (Häätanssi) (2012),Documentary,2012
22014,105266,First Cousin Once Removed (2012),Documentary,2012
22017,105275,I Will Follow You Into the Dark (2012),Drama|Horror|Romance,2012
22020,105288,Ferocious (2012),Crime|Thriller,2012
22021,105290,Shanghai (2012),Crime|Thriller,2012
22025,105302,The Rise (2012),Crime|Drama|Thriller,2012
22041,105347,Quand je serai petit (2012),Drama,2012
22046,105359,Future Weather (2012),Drama,2012
22047,105364,Something in the Air (Après Mai) (2012),Action|Drama,2012
22049,105368,I Declare War (2012),Action|Comedy|Drama,2012
22051,105377,"Puerta de Hierro, el exilio de Perón (2012)",Drama,2012
22062,105414,Mariage à Mendoza (2012),Comedy|Drama,2012
22065,105423,Imagine (2012),Drama,2012
22069,105442,"Mooring, The (2012)",Horror|Thriller,2012
22082,105477,Talaash (2012),Crime|Drama|Mystery,2012
22098,105531,"Wall, The (Die Wand) (2012)",Drama|Fantasy,2012
22103,105554,Fanatics (Kulman pojat) (2012),Comedy,2012
22105,105563,McKenna Shoots for the Stars (2012),Children|Drama,2012
22130,105630,Stitches (2012),Comedy|Horror,2012
22136,105703,Haute Cuisine (2012),Drama,2012
22138,105713,How to Meet Girls from a Distance (2012),Comedy,2012
22175,105831,Bloody Bloody Bible Camp (2012),Comedy|Horror,2012
22202,105926,Barrio Tales (2012),Horror,2012
22203,105928,"Day of the Crows, The (Le jour des corneilles) (2012)",Animation|Children|Comedy|Fantasy,2012
22210,105952,Spinning Plates (2012),Documentary,2012
22215,105965,Arthur Newman (2012),Comedy|Drama,2012
22249,106066,Freaky Deaky (2012),Comedy|Crime,2012
22262,106102,Gambit (2012),Comedy|Crime,2012
22264,106109,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",Drama,2012
22277,106160,Bekas (2012),Drama,2012
22279,106165,More Than Honey (2012),Documentary,2012
22287,106197,Girl Most Likely (2012),Comedy,2012
22289,106202,Free The Mind (2012),Documentary,2012
22296,106222,Aziz Ansari: Dangerously Delicious (2012),Comedy,2012
22300,106230,Free Radicals:  A History of Experimental Film (2012),Documentary,2012
22302,106234,Great Expectations (2012),Drama,2012
22303,106236,Somm (2012),Documentary,2012
22316,106282,180 Segundos (2012),Action,2012
22331,106334,"Hollow Crown, The (2012)",Drama,2012
22340,106363,Lumihiutalemuodostelma (2012),Comedy|Drama,2012
22362,106423,Dreamworld (2012),Comedy|Drama|Romance,2012
22371,106455,Metal Brothers (Mammas pojkar) (2012),Comedy,2012
22379,106473,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy,2012
22387,106495,"Girl From Nowhere, The (2012)",Drama|Romance,2012
22415,106594,Red Flag (2012),Comedy|Drama|Romance,2012
22425,106624,Twice Born (Venuto al mondo) (2012),Drama|Romance|War,2012
22450,106734,Marfa Girl (2012),Drama,2012
22469,106820,Marriage Material (2012),Drama,2012
22486,106870,Grave Encounters 2 (2012),Horror,2012
22487,106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,2012
22499,106914,Rouva presidentti (2012),Documentary,2012
22514,106988,Carmina or Blow Up (Carmina o revienta) (2012),Comedy|Drama,2012
22545,107079,"Fairly Odd Christmas, A (2012)",Children|Fantasy,2012
22548,107085,Measuring the World (Die Vermessung der Welt) (2012),Adventure|Drama,2012
22552,107102,My Amityville Horror (2012),Documentary,2012
22562,107145,Cockpit (2012),Comedy,2012
22600,107266,I Heart Monster Movies (2012),Documentary|Horror,2012
22603,107274,"Deep, The (Djúpið) (2012)",Drama,2012
22608,107295,"Last Ride, The (2012)",Drama,2012
22609,107297,Hava Nagila: The Movie (2012),Comedy|Documentary|Musical,2012
22614,107309,Una Noche (2012),Drama,2012
22618,107326,Aquí Entre Nos (Between Us) (2012),Comedy|Romance,2012
22626,107350,Escape Fire: The Fight to Rescue American Healthcare (2012),Documentary,2012
22630,107359,What If... (An...) (2012),Drama|Romance,2012
22646,107422,Hellbound? (2012),Documentary,2012
22666,107499,"Vida precoz y breve de Sabina Rivas, La (Precocious and Brief Life of Sabina Rivas, The) (2012)",Adventure|Drama|Romance,2012
22667,107501,$ellebrity (Sellebrity) (2012),Documentary,2012
22673,107539,In the Fog (V tumane) (2012),Drama|War,2012
22680,107557,Fun Size (2012),Comedy,2012
22690,107579,Gasht-e ershad (2012),Comedy|Crime|Drama|Romance,2012
22695,107595,"Fly Away (Bis zum Horizont, dann links!) (2012)",Comedy,2012
22696,107601,Das Leben ist nichts für Feiglinge (2012),Drama,2012
22697,107603,Heiter bis wolkig (2012),Comedy|Drama|Romance,2012
22703,107621,"Wooden Bridge, The (2012)",Drama|Romance,2012
22724,107669,Our Little Differences (Die feinen Unterschiede) (2012),Drama,2012
22725,107671,Boy Eating the Bird's Food (To agori troei to fagito tou pouliou) (2012),Drama,2012
22730,107684,Smiley (2012),Horror,2012
22735,107696,I Am Not a Hipster (2012),Drama,2012
22743,107716,"Citizen, The (2012)",Drama,2012
22749,107735,American Addict (2012),Documentary,2012
22790,107885,Kauwboy (2012),Drama,2012
22798,107906,Lost in Siberia (Ausgerechnet Sibirien) (2012),Comedy|Drama,2012
22806,107945,Bad Karma (2012),Thriller,2012
22827,107990,"We and the I, The (2012)",Drama,2012
22860,108120,"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2) (2012)",Adventure|Animation|Children,2012
22869,108141,Creep Van (2012),Horror,2012
22871,108146,Rise of the Zombies (2012),Action|Horror|Thriller,2012
22874,108153,Travelling Salesman (2012),Drama|Mystery|Sci-Fi|Thriller,2012
22895,108237,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012),Adventure|Children|Comedy|IMAX,2012
22907,108267,L'antisémite (2012),Comedy,2012
22909,108280,Black Rock (2012),Horror|Thriller,2012
22912,108287,Holiday Spin (2012),Drama|Romance,2012
22936,108422,2 + 2 (Dos más dos) (2012),Comedy,2012
22937,108425,Hello Herman (2012),Drama,2012
22960,108510,Of Snails and Men (Despre oameni si melci) (2012),Comedy,2012
22968,108527,Catastroika (2012),Documentary,2012
22971,108534,Easy Money 2 (Snabba cash II) (2012),Action|Crime|Drama,2012
22974,108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,2012
23004,108660,Deceptive Practice: The Mysteries and Mentors of Ricky Jay (2012),Documentary,2012
23030,108745,Battleground (Skeleton Lake) (2012),Action|Horror|Thriller,2012
23046,108789,Beyond the Walls (Hors les murs) (2012),Drama,2012
23062,108844,BBOY for LIFE (2012),Adventure|Crime|Documentary|Drama,2012
23074,108877,"Soul of Bread, The (Ai de mian bao hun) (2012)",Comedy|Romance,2012
23091,108930,Just Like a Woman (2012),Drama,2012
23102,108953,Crave  (2012),Drama|Thriller,2012
23108,108987,"Place in the Sun, A (En plats i solen) (2012)",Crime|Drama|Thriller,2012
23113,108997,Between Us (2012),Drama,2012
23124,109023,Beyond (2012),Thriller,2012
23126,109030,Métastases (2012),Comedy,2012
23138,109066,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu) (2012),Drama,2012
23141,109074,"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy,2012
23147,109102,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset) (2012)",Adventure|Animation|Children|Comedy,2012
23154,109155,That Guy... Who Was in That Thing (2012),Documentary,2012
23184,109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,2012
23193,109269,Big Easy Express (2012),Documentary|Musical,2012
23197,109280,"Summit, The (2012)",Documentary,2012
23198,109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,2012
23217,109362,Mystery (Fu cheng mi shi) (2012),Crime|Mystery|Thriller,2012
23227,109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,2012
23228,109385,Informant (2012),Documentary,2012
23229,109388,All the Light in the Sky (2012),Drama,2012
23241,109436,"Almost Man, The (Mer eller mindre mann) (2012)",Comedy|Drama,2012
23252,109463,7 Boxes (2012),Thriller,2012
23267,109516,Apartment 1303 3D (2012),Horror,2012
23295,109613,One Mile Away (2012),Documentary,2012
23298,109623,Love Games (2012),Animation|Drama|Romance,2012
23329,109715,Inquire Within (2012),Comedy,2012
23337,109736,"Concepción Arenal, la visitadora de cárceles (2012)",Drama,2012
23351,109781,"Werewolf Boy, A (Neuk-dae-so-nyeon) (2012)",Drama|Fantasy|Romance,2012
23358,109798,Buddies (Colegas) (2012),Adventure|Comedy,2012
23381,109877,"8 (8, the Play) (2012)",Drama,2012
23402,109935,The Artist and the Model (2012),Drama,2012
23404,109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy,2012
23451,110097,From Dad to Son (2012),Animation|Drama,2012
23454,110106,Naked Harbour (Vuosaari) (2012),Drama,2012
23455,110108,Asphalt Playground (La cité rose) (2012),Comedy,2012
23457,110114,Kill Me Now (2012),Comedy|Horror,2012
23458,110116,Key of Life (Kagi-dorobô no mesoddo) (2012),Comedy|Crime|Romance,2012
23459,110119,Mass Effect: Paragon Lost (2012),Action|Animation|Sci-Fi,2012
23474,110163,Aujourd'hui (2012),Drama,2012
23486,110198,Don't Stop Believin': Everyman's Journey (2012),Documentary,2012
23512,110278,Partners in Crime (Associés contre le crime...) (2012),Comedy|Crime,2012
23521,110312,Bobcat Goldthwait: You Don't Look the Same Either (2012),Comedy,2012
23529,110328,Electrick Children (2012),Drama,2012
23530,110330,Me and you (io e te) (2012),Drama,2012
23538,110354,Trailer Park Jesus (2012),Comedy|Romance,2012
23541,110370,Barabbas (2012),Drama,2012
23545,110380,Nitro Circus: The Movie (2012),Action|Comedy|Documentary,2012
23548,110390,Best Man Down (2012),Drama,2012
23552,110405,"Border Run (Mule, The) (2012)",Crime|Thriller,2012
23561,110431,"Girl from the Naked Eye, The (2012)",Action|Romance|Thriller,2012
23564,110437,Forgetting the Girl (2012),Drama,2012
23565,110439,Celestial Wives of the Meadow Mari (Nebesnye zheny lugovykh mari) (2012),Drama,2012
23568,110447,Her Master's Voice (2012),Comedy|Documentary,2012
23569,110449,Sun Don't Shine (2012),Crime|Drama|Mystery,2012
23578,110482,Scary or Die (2012),Horror,2012
23606,110557,Graceland (2012),Crime|Drama|Thriller,2012
23613,110582,16 Acres (2012),Documentary,2012
23614,110584,Shenandoah (2012),Documentary,2012
23616,110588,"Iran Job, The (2012)",Documentary,2012
23678,110802,Family Tree (2012),Drama,2012
23700,110867,Conquest 1453 (Fetih 1453) (2012),Action|Adventure|Drama|War,2012
23710,110897,Alter Egos (2012),Comedy,2012
23732,111046,"Golden Christmas 3, A (2012)",Children|Comedy|Romance,2012
23753,111170,Axed (2012),Drama|Horror|Thriller,2012
23787,111332,Viola (2012),Drama,2012
23827,111486,Lesson of the Evil (Aku no kyôten) (2012),Thriller,2012
23849,111566,American Horror House (Sorority Horror House) (2012),Horror,2012
23955,111880,Liv & Ingmar (2012),Documentary,2012
23958,111887,Bettie Page Reveals All (2012),Documentary,2012
23974,111995,Jayne Mansfield's Car (2012),Drama,2012
23978,112003,"Thompsons, The (2012)",Drama|Horror|Thriller,2012
23979,112006,Tangled Ever After (2012),Action|Animation|Children,2012
24000,112089,So Undercover (2012),Action|Comedy,2012
24008,112118,Bikini Spring Break (Revenge of the Nerds' Bikini Spring Break) (2012),Comedy,2012
24010,112163,I Feel Sleepy (2012),Comedy,2012
24013,112173,For Ellen (2012),Drama,2012
24021,112193,Sexual Chronicles of a French Family (Chroniques sexuelles d'une famille d'aujourd'hui) (2012),Comedy|Drama,2012
24034,112240,Broken Kingdom (2012),Drama,2012
24047,112275,For No Good Reason (2012),Documentary,2012
24050,112281,I Do (2012),Drama,2012
24056,112299,Saints and Soldiers: Airborne Creed (2012),Action|Drama|War,2012
24065,112330,Bitch Hug (Bitchkram) (2012),Drama,2012
24095,112423,I Belong (Som du ser meg) (2012),Drama,2012
24104,112448,Happy Birthday to a Beautiful Woman (2012),Documentary,2012
24175,112655,No One Lives (2012),Horror|Thriller,2012
24196,112729,If I Were You (2012),Comedy|Drama,2012
24215,112782,Darkest Night (2012),Drama|Horror,2012
24245,112882,Butcher Boys (Bone Boys) (2012),Action|Comedy|Horror|Thriller,2012
24276,112976,C'mon Man (2012),Comedy,2012
24282,112990,"Pursuit of Unhappiness, The (Anleitung zum Unglücklichsein) (2012)",Romance,2012
24312,113073,Two Lives (Zwei Leben) (2012),Drama|Thriller,2012
24353,113218,Space Milkshake (2012),Comedy|Sci-Fi,2012
24362,113238,And While We Were Here (2012),Drama,2012
24368,113254,Zarafa (2012),Animation,2012
24374,113280,White Frog (2012),Drama,2012
24392,113337,Free Samples (2012),Comedy|Drama,2012
24414,113434,What About Dick? (2012),Comedy,2012
24421,113466,Far Out Isn't Far Enough: The Tomi Ungerer Story (2012),Documentary,2012
24434,113503,Generation Um... (2012),Drama,2012
24481,113646,Foreign Letters (2012),Comedy|Drama,2012
24599,114040,Aftermath (2012),Action|Thriller,2012
24605,114062,"Motel Life, The (2012)",Drama|Mystery|Thriller,2012
24613,114080,Where the Dead Go to Die (2012),Animation|Crime|Drama|Fantasy|Horror,2012
24634,114164,Grassroots (2012),Comedy|Drama,2012
24693,114365,Wer's glaubt wird selig (2012),Comedy,2012
24759,114629,"Park Avenue: Money, Power and the American Dream (2012)",Documentary,2012
24811,114805,Charles Bradley: Soul of America (2012),Documentary,2012
24833,114886,Entity (2012),Drama|Horror|Thriller,2012
24854,114961,Waiting for the Sea (V ozhidanii morya) (2012),Fantasy,2012
24918,115242,"Mine, The (2012)",Adventure|Horror|Mystery,2012
24919,115244,Mine Games (2012),Mystery|Thriller,2012
24959,115423,My Father and the Man in Black (2012),Documentary,2012
24970,115475,Blackbird (2012),Drama,2012
25072,115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,2012
25076,115885,Wyatt Earp's Revenge (2012),Action|Adventure|Drama,2012
25080,115897,Calm at Sea (La Mer à l'aube) (2012),Drama|War,2012
25082,115901,"Wedding Video, The (2012)",Comedy,2012
25117,115975,The Fifth Season (2012),Drama,2012
25128,115998,The Guardians (2012),Action|Thriller,2012
25131,116004,Paradise: Love (2012),Drama,2012
