,movieId,title,genres,year
25652,117456,Beyond the Lights (2014),Drama,2014
25661,117474,Iceman (2014),Action|Comedy|Sci-Fi,2014
25662,117476,Stockholm Stories (2014),Drama,2014
25679,117511,Hello Ladies: The Movie (2014),Comedy,2014
25682,117517,Listen Up Philip (2014),Drama,2014
25689,117531,Watermark (2014),Documentary,2014
25690,117533,Citizenfour (2014),Documentary,2014
25696,117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,2014
25698,117549,The Taking of Deborah Logan (2014),Horror|Thriller,2014
25701,117555,Alive Inside (2014),Documentary,2014
25709,117572,Hit by Lightning (2014),Comedy|Crime|Romance,2014
25715,117584,The Boy in the Mirror (2014),Adventure|Children|Drama|Fantasy,2014
25718,117590,Horrible Bosses 2 (2014),Comedy|Crime,2014
25808,117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,2014
25811,117857,Hotline (2014),Documentary,2014
25813,117861,Black or White (2014),Drama,2014
25814,117863,Ragamuffin (2014),Drama,2014
25816,117867,'71 (2014),Action|Drama|Thriller|War,2014
25817,117869,Bastards (2014),Documentary,2014
25818,117871,"Water Diviner, The (2014)",Action|Drama|War,2014
25822,117879,Altman (2014),Documentary,2014
25823,117881,Still Alice (2014),Drama,2014
25825,117885,Grumpy Cat's Worst Christmas Ever (2014),Adventure|Children|Comedy,2014
25826,117887,Paddington (2014),Children|Comedy,2014
25829,117893,Jessabelle (2014),Horror|Thriller,2014
25832,117899,Beautiful Girl (2014),Drama,2014
25833,117901,Showrunners: The Art of Running a TV Show (2014),Documentary,2014
25839,117913,Scooby-Doo! Frankencreepy (2014),Adventure|Animation|Children|Mystery,2014
25842,117920,Burt's Buzz (2014),Documentary,2014
25846,117928,Kajaki (2014),Adventure|Drama|War,2014
25848,117932,Summer of Blood (2014),Comedy|Horror,2014
25883,118082,The Voices (2014),Comedy|Crime|Thriller,2014
25893,118103,Come Back to Me (2014),Horror,2014
25894,118105,Trailer Park Boys: Live at the North Pole (2014),Comedy,2014
25897,118111,Almost Married (2014),Comedy,2014
25900,118117,Grace (2014),Horror|Thriller,2014
25913,118198,The Green Prince (2014),Documentary|Drama|Thriller,2014
25914,118200,Castles in the Sky (2014),Drama,2014
25915,118202,Cowspiracy: The Sustainability Secret (2014),Adventure|Comedy|Documentary|Mystery,2014
25917,118206,Manny (2014),Documentary|Drama,2014
25933,118244,Wanderers (2014),Animation|Sci-Fi,2014
25934,118246,Clouds of Sils Maria (2014),Drama,2014
25935,118248,Dying of the Light (2014),Drama|Thriller,2014
25939,118256,WolfCop (2014),Comedy|Horror,2014
25964,118326,By the Gun (2014),Crime|Drama|Thriller,2014
25976,118350,Tell (2014),Action|Crime|Drama,2014
25978,118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,2014
25982,118392,Street Fighter: Assassin's Fist (2014),Action|Adventure|Drama|Thriller,2014
26036,118570,Jarhead 2: Field of Fire (2014),Action|Drama|War,2014
26037,118572,The Mule (2014),Comedy|Crime|Drama,2014
26044,118684,Jingle All the Way 2 (2014),Children|Comedy,2014
26050,118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,2014
26052,118700,Selma (2014),Drama,2014
26053,118702,Unbroken (2014),Drama|War,2014
26057,118710,The Frame (2014),Crime|Drama|Fantasy|Romance|Thriller,2014
26077,118760,The Good Lie (2014),Drama,2014
26078,118762,Action Jackson (2014),Action|Drama|Romance,2014
26080,118766,I Am Santa Claus (2014),Comedy|Documentary|Drama,2014
26084,118776,Lap Dance (2014),Drama,2014
26102,118814,Playing It Cool (2014),Comedy|Romance,2014
26127,118866,Marvellous (2014),Drama,2014
26130,118872,Free the Nipple (2014),Comedy|Drama,2014
26131,118874,Bachelor Night (2014),Comedy,2014
26134,118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,2014
26136,118884,1987 (2014),Comedy|Drama|Romance,2014
26142,118896,Mommy (2014),Drama,2014
26143,118898,A Most Violent Year (2014),Action|Crime|Drama|Thriller,2014
26144,118900,Wild (2014),Drama,2014
26152,118920,Butterfly Girl (2014),Documentary,2014
26154,118924,Top Five (2014),Comedy,2014
26155,118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,2014
26174,118968,Wild Love (2014),Drama,2014
26175,118970,Redirected (2014),Action|Comedy|Crime,2014
26176,118972,Don't Blink (2014),Horror|Mystery|Sci-Fi,2014
26179,118985,Big Eyes (2014),Drama,2014
26182,118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,2014
26208,119068,"Men, Women & Children (2014)",Comedy|Drama,2014
26212,119126,Killers (2014),Action|Crime|Drama|Thriller,2014
26216,119139,Ascension (2014),Drama|Sci-Fi,2014
26217,119141,The Interview (2014),Action|Comedy,2014
26224,119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,2014
26237,119190,Walking on Sunshine (2014),Musical|Romance,2014
26244,119216,Goodbye to All That (2014),Comedy|Drama,2014
26246,119220,Presidentintekijät (2014),Documentary,2014
26247,119222,Behaving Badly (2014),Comedy,2014
26249,119226,Nicholas on Holiday (2014),Comedy,2014
26253,119310,Days and Nights (2014),Comedy|Drama,2014
26264,119432,A Thousand Times Goodnight (2014),Drama,2014
26275,119565,The Missing (2014),Crime|Drama|Mystery,2014
26277,119569,Quatsch und die Nasenbärbande (2014),Children,2014
26315,119649,Nick Offerman: American Ham (2014),Comedy,2014
26318,119655,Seventh Son (2014),Adventure|Children|Fantasy,2014
26325,119670,National Gallery (2014),Documentary,2014
26343,119714,Corner Gas: The Movie (2014),Comedy,2014
26345,119754,Common (2014),Crime|Drama,2014
26406,119948,Let's Kill Ward's Wife (2014),Comedy,2014
26412,119964,A Merry Friggin' Christmas (2014),Comedy,2014
26413,119966,Ask Me Anything (2014),Drama|Mystery|Thriller,2014
26433,120110,Jauja (2014),Drama|Western,2014
26434,120112,The Grump (2014),Comedy,2014
26435,120114,Summertime (2014),Comedy,2014
26436,120116,Boy Upside Down (2014),Drama,2014
26438,120120,The Swedish Moment (2014),Comedy,2014
26439,120122,Raspberry Boat Refugee (2014),Comedy,2014
26444,120132,Annie (2014),Children|Comedy|Drama|Musical,2014
26447,120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2014
26453,120202,Finders Keepers (2014),Horror|Thriller,2014
26485,120274,America: Imagine the World Without Her (2014),Documentary,2014
26490,120284,Rocks in my Pockets (2014),Animation|Comedy|Drama,2014
26494,120292,Bird People (2014),Drama|Fantasy|Romance,2014
26497,120301,Miss Granny (2014),Comedy|Fantasy,2014
26516,120392,Comet (2014),Comedy|Drama|Romance|Sci-Fi,2014
26545,120462,The Invisible Boy (2014),Fantasy|Sci-Fi,2014
26550,120474,Toy Story That Time Forgot (2014),Animation|Children,2014
26552,120478,The Salt of the Earth (2014),Documentary,2014
26572,120536,The Snow White Murder Case (2014),Drama|Mystery,2014
26601,120625,The Fool (2014),Drama,2014
26628,120769,Headfirst (2014),Drama,2014
26629,120771,"Eila, Rampe and Likka (2014)",Comedy,2014
26633,120779,Korso (2014),Drama,2014
26635,120783,Son of a Gun (2014),Action|Crime|Drama,2014
26700,120919,Man on High Heels (2014),Action|Comedy,2014
26702,120923,Under a Lucky Star (2014),Comedy,2014
26704,120928,Lullaby (2014),Drama,2014
26705,120930,Over Your Dead Body (2014),Horror,2014
26707,120934,Korengal (2014),Documentary|War,2014
26714,120948,"Pancho, the Millionaire Dog (2014)",Children|Comedy,2014
26720,121009,All Relative (2014),Comedy|Drama|Romance,2014
26721,121011,Imagine I'm Beautiful (2014),Drama,2014
26727,121023,Viy (2014),Adventure|Fantasy|Mystery|Thriller,2014
26733,121035,Houdini (2014),Drama,2014
26762,121095,The Color of Rain (2014),Drama,2014
26776,121129,The Hungover Games (2014),Comedy,2014
26786,121152,The White Haired Witch of Lunar Kingdom (2014),Action|Fantasy,2014
26793,121169,The Duke of Burgundy (2014),Drama,2014
26794,121171,Red Army (2014),Documentary,2014
26805,121194,Tyler Perry's The Single Moms Club (2014),Comedy|Drama,2014
26817,121225,I Am Ali (2014),Documentary,2014
26820,121231,It Follows (2014),Horror,2014
26822,121235,The Anomaly (2014),Action|Sci-Fi|Thriller,2014
26823,121237,Sinbad: The Fifth Voyage (2014),Action|Adventure|Fantasy,2014
26831,121253,The Town that Dreaded Sundown (2014),Horror|Thriller,2014
26858,121308,Goodbye to Language 3D (2014),Drama,2014
26887,121370,Happy New Year (2014),Action|Comedy|Crime|Drama|Musical|Romance,2014
26923,121453,Lizzie Borden Took an Ax (2014),Crime|Drama|Mystery|Thriller,2014
26936,121479,No Thank You (2014),Comedy,2014
26938,121483,At the Devil's Door (2014),Horror,2014
26973,121588,The (Dead Mothers) Club (2014),Documentary,2014
27018,121699,Katt Williams: Priceless: Afterlife (2014),Comedy,2014
27091,121859,The Formula (2014),Comedy|Romance,2014
27134,121959,Haunting of the Innocent (2014),Horror|Thriller,2014
27267,122278,Ping Pong Summer (2014),Comedy,2014
27353,122466,JLA Adventures: Trapped in Time (2014),Action|Animation|Sci-Fi,2014
27354,122468,Joy Ride 3 (2014),Thriller,2014
27365,122490,Wicked Blood (2014),Action|Drama|Thriller,2014
27403,122573,Expecting Amish (2014),(no genres listed),2014
27460,122699,The Little Rascals Save the Day (2014),Children|Comedy,2014
27543,122878,Torrente 5: Operación Eurovegas (2014),Action|Comedy,2014
27568,122932,Elsa & Fred (2014),Children|Comedy|Romance,2014
27571,122938,Melbourne (2014),Drama,2014
27573,122942,The Identical (2014),Drama,2014
27576,122948,Love at First Fight (2014),Comedy|Romance,2014
27653,123119,The Expedition to the End of the World (2014),Documentary,2014
27683,123188,Ironclad 2: Battle for Blood (2014),Action|Adventure,2014
27753,123353,The Hornet's Nest (2014),Documentary|War,2014
27818,123493,Nas: Time Is Illmatic (2014),Documentary,2014
27843,123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,2014
28006,123939,Women Aren't Funny (2014),(no genres listed),2014
28010,123947,Cake (2014),Drama,2014
28066,124077,The Trip to Bountiful (2014),Drama,2014
28227,124442,"No God, No Master (2014)",Crime|Drama|Thriller,2014
28264,124521,Squatters (2014),Drama,2014
28342,124691,Hollidaysburg (2014),Comedy,2014
28390,124797,Voodoo Possession (2014),Drama|Horror|Mystery,2014
28408,124837,Voyna i mir IV. - Pierre Bezukhov (2014),Drama,2014
28415,124851,Delirium (2014),Adventure|Romance|Sci-Fi,2014
28419,124859,The Gambler (2014),Crime|Drama|Thriller,2014
28420,124861,Dinosaur 13 (2014),Adventure|Documentary|Drama|Thriller,2014
28422,124865,Loitering with Intent (2014),Comedy|Drama,2014
28555,125145,BlackJacks (2014),Action|Sci-Fi|Thriller,2014
28605,125253,The Cure (2014),Action|Sci-Fi|Thriller,2014
28737,125537,Print the Legend (2014),Documentary,2014
28738,125539,He Who Dares (2014),Action,2014
28741,125545,The Divine Move (2014),Action|Crime|Drama,2014
28750,125563,Tasting Menu (2014),Comedy,2014
28751,125565,Night Will Fall (2014),Documentary,2014
28778,125630,We Still Kill the Old Way (2014),Crime,2014
28780,125634,Giuseppe Makes a Movie (2014),Documentary,2014
28790,125654,Low Down (2014),Drama,2014
28793,125661,Paper Planes (2014),Children,2014
28804,125795,Björk: Biophilia Live (2014),Documentary,2014
28836,125906,Ned Rifle (2014),Drama,2014
28842,125918,Expelled (2014),Comedy,2014
28945,126128,Belle comme la femme d'un autre (2014),Comedy,2014
28959,126156,Latitudes (2014),Drama|Romance,2014
28961,126160,The Last Diamond (2014),Drama,2014
28972,126182,Shirin in Love (2014),Comedy|Romance,2014
29018,126385,Beyond the Fear (2014),Documentary,2014
29019,126387,Modris (2014),Drama,2014
29020,126389,Deliverance Creek (2014),Drama,2014
29021,126393,Wolves (2014),Action|Horror,2014
29025,126401,The Unexpected Love (2014),Comedy,2014
29030,126412,Kamikaze (2014),Action|Comedy|Drama,2014
29033,126418,We'll Never Have Paris (2014),Comedy|Romance,2014
29036,126424,Miraculum (2014),Drama,2014
29051,126554,Age of Ice (2014),Adventure|Sci-Fi,2014
29054,126562,The Remaining (2014),Horror|Thriller,2014
29057,126575,Everly (2014),Action|Thriller,2014
29059,126579,Zodiac (2014),Sci-Fi,2014
29063,126588,From Zero to Hero (2014),Comedy|Drama|Romance,2014
29068,126599,The Little Death (2014),Comedy,2014
29083,126737,Dark Dungeons (2014),Drama|Fantasy,2014
29098,126769,Darker Than Night (2014),Horror|Thriller,2014
29101,126775,The Blue Room (2014),Crime,2014
29110,126793,Two Shots Fired (2014),(no genres listed),2014
29112,126797,The Distance (2014),(no genres listed),2014
29125,126923,Monsterman (Monsterimies) (2014),Documentary|Drama,2014
29128,126929,Li'l Quinquin (2014),Comedy|Crime|Mystery,2014
29139,126951,Ivory Tower (2014),Documentary,2014
29196,127066,Art and Craft (2014),Documentary,2014
29207,127088,Suburban Gothic (2014),Comedy|Horror,2014
29244,127166,6 Desires: DH Lawrence and Sardinia (2014),Documentary,2014
29245,127168,Life May Be (2014),Documentary,2014
29250,127178,99 Homes (2014),Drama,2014
29252,127182,Aloft (2014),Drama,2014
29253,127184,Eden (2014),Drama,2014
29254,127186,Girlhood (2014),Drama,2014
29274,127226,Stations of the Cross (2014),Drama,2014
29286,127250,Last Chance (2014),Comedy,2014
29287,127252,The Veil of Twilight (2014),Crime|Fantasy|Mystery,2014
29288,127254,Inbetween Worlds (2014),Drama,2014
29294,127266,In the Basement (2014),Documentary,2014
29310,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,2014
29313,127305,Miss Julie (2014),Drama,2014
29318,127315,Alien Outpost (2014),Action|Sci-Fi|Thriller,2014
29319,127317,Foreign Body (2014),Drama,2014
29320,127319,The Loft (2014),Thriller,2014
29321,127321,[REC] 4: Apocalypse (2014),Horror|Thriller,2014
29338,127441,Last Days in Vietnam (2014),Documentary|War,2014
29344,127453,The Photographer (2014),Drama,2014
29350,127565,Lost River (2014),Fantasy|Thriller,2014
29356,127577,Natural History (2014),Documentary,2014
29360,127585,Fear Clinic (2014),Horror,2014
29383,127650,Party Girl (2014),Drama,2014
29384,127652,We Are Young. We Are Strong. (2014),Drama,2014
29385,127654,Relationship Status: It's Complicated (2014),Comedy|Romance,2014
29387,127658,Calculator (2014),Sci-Fi,2014
29404,127701,In the Name of My Daughter (2014),Drama,2014
29416,127833,Reach Me (2014),Drama,2014
29438,127957,Min så kallade pappa (2014),(no genres listed),2014
29489,128099,Jim Jefferies: BARE (2014),Comedy,2014
29505,128149,Not Safe for Work (2014),Thriller,2014
29518,128175,Beethoven's Treasure Tail (2014),Action|Adventure|Children,2014
29581,128322,Super Duper Alice Cooper (2014),Documentary,2014
29589,128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,2014
29611,128425,Stray Dogs (2014),Drama,2014
29618,128439,Point and Shoot (2014),Documentary,2014
29619,128441,Sea Fog (2014),Drama,2014
29620,128443,La petite reine (2014),Drama,2014
29622,128447,Little Accidents (2014),Drama,2014
29631,128490,Flow (2014),Drama,2014
29637,128504,Lasa y Zabala (2014),(no genres listed),2014
29642,128514,We Cause Scenes (2014),(no genres listed),2014
29644,128518,The Wonders (2014),Drama,2014
29652,128538,My Mistress (2014),Drama|Romance,2014
29655,128544,Hits (2014),(no genres listed),2014
29675,128586,10 000 timmar (2014),Comedy,2014
29682,128600,John Doe: Vigilante (2014),Crime|Thriller,2014
29703,128648,Jamie Marks Is Dead (2014),Drama|Thriller,2014
29712,128671,Timbuktu (2014),Drama,2014
29723,128695,The Dark Valley (2014),Western,2014
29733,128717,One Last Hug (2014),Documentary,2014
29734,128719,Two Men in Town (2014),Crime|Drama,2014
29775,128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,2014
29779,128840,As Dreamers Do (2014),Children|Drama,2014
29791,128864,Four Sahibjade (2014),Animation,2014
29792,128866,Queen of the Mountains (2014),Action|Drama,2014
29798,128878,1 (2014),Action|Mystery|Romance,2014
29799,128880,Bey Yaar (2014),Children|Comedy|Drama,2014
29815,128914,Tom Segura: Completely Normal (2014),Comedy,2014
29852,128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,2014
29863,129017,The Man in the Orange Jacket (2014),Horror|Mystery|Thriller,2014
29865,129021,Perez. (2014),Crime|Drama|Thriller,2014
29884,129066,Our Curse (2014),Documentary,2014
29892,129183,The Song (2014),Drama|Romance,2014
29912,129227,Out of Nature (2014),Comedy|Drama,2014
29913,129229,Northmen - A Viking Saga (2014),Action|Adventure,2014
29915,129233,Believe Me (2014),Comedy|Drama,2014
29939,129299,Effie Gray (2014),Drama,2014
29946,129313,Reality (2014),Comedy,2014
29954,129333,Julia (2014),Horror|Thriller,2014
29961,129348,A Short History of Decay (2014),Comedy,2014
29968,129362,Merchants of Doubt (2014),Documentary,2014
29971,129368,History of Fear (2014),Drama|Mystery|Thriller,2014
30007,129443,Thank You a Lot (2014),Drama,2014
30062,129669,Kids for Cash (2014),Documentary|Thriller,2014
30096,129739,Bogowie (2014),Drama,2014
30100,129749,The Connection (2014),Action|Crime|Thriller,2014
30109,129771,Jacky in the Kingdom of Women (Jacky au royaume des filles) (2014),Comedy,2014
30114,129781,About Alex (2014),Drama,2014
30124,129818,Whitey: United States of America v. James J. Bulger (2014),Crime|Documentary,2014
30132,129834,Tom and Jerry: The Lost Dragon (2014),Animation|Children|Comedy,2014
30135,129841,Floating Skyscrapers (2014),Drama|Romance,2014
30137,129845,Falcon Rising (2014),Action|Adventure,2014
30172,129925,El Escarabajo de Oro (2014),(no genres listed),2014
30181,129943,Asthma (2014),(no genres listed),2014
30185,129951,Rich Hill (2014),Documentary,2014
30212,130034,Stand by Me Doraemon (2014),Animation|Children|Drama|Fantasy,2014
30213,130036,Saints and Soldiers: The Void (2014),Action|Drama|War,2014
30217,130044,Late Phases (2014),Drama|Horror,2014
30220,130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,2014
30221,130052,Clown (2014),Drama|Horror,2014
30224,130058,Des roses en hiver (2014),Drama,2014
30230,130071,Nymph (2014),Fantasy|Horror,2014
30234,130079,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer (2014),Documentary,2014
30235,130081,Our Summer in Provence (2014),Comedy|Drama,2014
30237,130085,The Drop Box (2014),Documentary,2014
30289,130233,Take Care (2014),Comedy|Drama|Romance,2014
30299,130259,The Discoverers (2014),(no genres listed),2014
30307,130275,The Life and Mind of Mark DeFriest (2014),Animation|Crime|Documentary|Drama,2014
30314,130294,Drevo (2014),Drama,2014
30315,130296,A Fight For (2014),(no genres listed),2014
30316,130298,Pot v raj (2014),(no genres listed),2014
30317,130320,Dyke Hard (2014),Comedy,2014
30327,130342,Ice Poison (2014),(no genres listed),2014
30339,130378,8 Minutes Idle (2014),Comedy,2014
30374,130452,While We're Young (2014),Comedy|Drama,2014
30385,130478,Kitchen in Paris (2014),Comedy,2014
30389,130488,The Infinite Man (2014),Comedy,2014
30393,130496,Big Game (2014),Action|Adventure,2014
30401,130512,Hippocrates (2014),Comedy|Drama,2014
30407,130524,Flying Home (2014),Romance,2014
30428,130574,Something Wicked (2014),Mystery|Thriller,2014
30435,130588,Escobar: Paradise Lost (2014),Romance|Thriller,2014
30448,130622,The Circle (2014),Documentary|Drama,2014
30451,130628,Boys (2014),Drama,2014
30452,130630,Futuro Beach (2014),Drama,2014
30455,130636,Unfriended (2014),Horror|Mystery|Thriller,2014
30458,130642,Backcountry (2014),Drama|Horror|Thriller,2014
30540,130848,Not My Type (2014),Comedy|Romance,2014
30541,130850,Mall (2014),Drama,2014
30547,130862,Cymbeline (2014),Drama,2014
30558,130894,Petals on the Wind (2014),Drama|Romance|Thriller,2014
30584,130952,Songs She Wrote About People She Knows (2014),Comedy,2014
30601,130988,A Little Chaos (2014),Drama|Romance,2014
30616,131021,Filmistaan (2014),(no genres listed),2014
30617,131023,That Sugar Film (2014),Documentary,2014
30629,131064,Growing Up and Other Lies (2014),Comedy,2014
30678,131162,Por un puñado de besos (2014),Drama|Romance,2014
30681,131168,Phoenix (2014),Drama,2014
30684,131174,Gentlemen (2014),Drama|Romance|Thriller,2014
30685,131176,A Second Chance (2014),Drama,2014
30686,131178,The Mystery of Happiness (2014),Comedy|Drama|Romance,2014
30703,131215,Cristo Rey (2014),Drama|Romance,2014
30708,131231,Standby (2014),Comedy|Romance,2014
30720,131258,The Pirates (2014),Adventure,2014
30722,131262,Innocence (2014),Adventure|Fantasy|Horror,2014
30726,131270,Kung Fu Jungle (2014),Action|Crime|Thriller,2014
30790,131439,Kill Me Three Times (2014),Thriller,2014
30791,131442,Underwater Dreams (2014),Documentary,2014
30792,131444,Rurouni Kenshin: The Legend Ends (2014),Action|Adventure|Drama,2014
30793,131446,Rurouni Kenshin: Kyoto Inferno (2014),Action|Adventure|Animation|Drama,2014
30798,131457,Rise of the Legend (2014),Action|Drama,2014
30801,131464,Kristy (2014),Horror|Thriller,2014
30802,131466,Gangster Payday (2014),Crime|Drama|Romance|Thriller,2014
30804,131470,The Houses October Built (2014),Horror,2014
30805,131472,In Darkness We Fall (2014),Horror,2014
30806,131474,Preservation (2014),Horror|Thriller,2014
30807,131476,Christmas at Cartwright's (2014),Children|Romance,2014
30808,131478,Altar (2014),Horror|Mystery,2014
30809,131480,Poker Night (2014),Action|Crime|Thriller,2014
30812,131486,That Burning Feeling (2014),Comedy|Drama,2014
30813,131496,Uzumasa Limelight (2014),Action|Drama,2014
30814,131498,Lawrence & Holloman (2014),Comedy,2014
30825,131522,Atlántida (2014),Drama,2014
30826,131524,Natural Sciences (2014),(no genres listed),2014
30854,131584,Regarding Susan Sontag (2014),Documentary,2014
30855,131586,Terror at the Mall (2014),Documentary,2014
30870,131620,Little White Lie (2014),Documentary,2014
30872,131624,Apartment Troubles (2014),Comedy|Drama,2014
30874,131628,Loaded (2014),Comedy|Drama,2014
30889,131658,Infinitely Polar Bear (2014),Comedy|Drama|Romance,2014
30927,131749,Libre et assoupi (2014),Comedy,2014
30938,131775,Mr. Civil Rights: Thurgood Marshall and the NAACP (2014),(no genres listed),2014
30949,131808,The Postman's White Nights (2014),(no genres listed),2014
30958,131828,Doug Benson: Doug Dynasty (2014),Comedy,2014
30959,131830,Samba (2014),Comedy|Drama,2014
30965,131842,Cut Bank (2014),Thriller,2014
31002,131920,The Road Within (2014),Comedy|Drama,2014
31059,132048,Dead Girls (2014),Horror,2014
31063,132056,The Forger (2014),Crime|Drama|Thriller,2014
31065,132060,Electricity (2014),Drama,2014
31067,132064,Monsoon Baby (2014),Drama,2014
31069,132068,Far from Men (2014),Drama,2014
31070,132070,And the Oscar Goes To... (2014),(no genres listed),2014
31072,132074,No No: A Dockumentary (2014),Documentary,2014
31075,132080,Bleu catacombes (2014),Thriller,2014
31078,132086,Pas d'inquiétude (2014),Drama,2014
31085,132112,Good Kill (2014),Drama|Thriller,2014
31088,132118,Alex of Venice (2014),Drama,2014
31090,132122,Hungry Hearts (2014),Drama,2014
31093,132130,Cub (2014),Adventure|Horror,2014
31094,132132,Swearnet: The Movie (2014),Comedy,2014
31100,132144,Black Souls (2014),Crime|Drama,2014
31109,132163,Toxin (2014),Action|Horror|Sci-Fi,2014
31117,132180,Parts Per Billion (2014),Sci-Fi,2014
31118,132182,Alléluia (2014),Drama|Thriller,2014
31156,132270,Muffin Top: A Love Story (2014),Comedy|Romance,2014
31160,132280,"Rico, Oskar und die Tieferschatten (2014)",Adventure|Children|Comedy,2014
31163,132286,About a Girl (2014),Comedy,2014
31183,132333,Seve (2014),Documentary|Drama,2014
31184,132335,Breathe (2014),Drama,2014
31185,132338,I Am Soldier (2014),Action|Thriller|War,2014
31194,132356,Survivor (2014),Action|Fantasy|Sci-Fi,2014
31204,132377,Outcast (2014),Action,2014
31206,132381,The Admiral: Roaring Currents (2014),Action|Drama|War,2014
31215,132402,Tazza: The Hidden Card (2014),Crime|Drama,2014
31225,132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,2014
31227,132430,Man from Reno (2014),Crime|Mystery|Thriller,2014
31233,132442,Beyond the Reach (2014),Thriller,2014
31234,132444,Nuntius (2014),Sci-Fi,2014
31235,132446,Atari: Game Over (2014),Documentary,2014
31239,132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,2014
31243,132462,Sword of Vengeance (2014),Action|Adventure|Drama,2014
31252,132482,Gutshot Straight (2014),Thriller,2014
31253,132484,Lambert & Stamp (2014),Documentary,2014
31255,132488,Lovesick (2014),Comedy|Romance,2014
31258,132494,The Sheik (2014),Documentary,2014
31270,132524,Halo: Nightfall (2014),Action|Adventure|Sci-Fi|Thriller,2014
31275,132534,Finding Gaston (2014),Documentary,2014
31283,132551,Mea Culpa (2014),Action|Thriller,2014
31288,132561,Bad Boys (2014),Documentary,2014
31294,132575,50 to 1 (2014),Drama,2014
31299,132588,In the Crosswind (2014),War,2014
31300,132590,Happy Valley (2014),Documentary,2014
31308,132608,Barbecue (2014),Comedy,2014
31311,132614,Dior and I (2014),Documentary,2014
31313,132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,2014
31315,132624,The Hacker Wars (2014),Documentary,2014
31316,132626,Peter Pan Live (2014),Adventure|Children,2014
31317,132628,Pilot Error (2014),Drama|Mystery,2014
31318,132630,Tinker Bell and the Legend of the NeverBeast (2014),Adventure|Animation|Children,2014
31319,132632,The Pirate Fairy (2014),Animation|Children|Fantasy,2014
31326,132648,Honig im Kopf (2014),Comedy|Drama,2014
31335,132666,21 Years: Richard Linklater (2014),(no genres listed),2014
31385,132780,Vanishing Pearls: The Oystermen of Pointe à la Hache (2014),Documentary,2014
31390,132792,The Great Invisible (2014),Documentary,2014
31394,132800,Welcome to Me (2014),Comedy|Drama,2014
31430,132883,Testament of Youth (2014),Drama|War,2014
31433,132890,Toto and his Sisters (2014),(no genres listed),2014
31465,132954,Awake: The Life of Yogananda (2014),Documentary,2014
31469,132965,Appropriate Behaviour (2014),Comedy|Drama|Romance,2014
31472,132971,Magical Girl (2014),Drama,2014
31474,132977,The House of Magic (2014),Adventure|Animation|Children|Fantasy,2014
31479,132989,Frontera (2014),Drama|Western,2014
31480,132991,No Tears for the Dead (2014),Action|Thriller,2014
31483,132997,Wrong Turn 6: Last Resort (2014),Horror,2014
31529,133115,We Could Be King (2014),Documentary,2014
31531,133119,Raised by Wolves (2014),Horror,2014
31539,133135,Barbie and the Secret Door (2014),Adventure|Animation|Children|Fantasy,2014
31550,133157,Barbie: The Pearl Princess (2014),Animation|Children,2014
31564,133185,The Bélier Family (2014),Comedy,2014
31573,133207,Chelsea Peretti: One of the Greats (2014),Comedy,2014
31581,133225,Island of Lemurs: Madagascar (2014),Documentary,2014
31583,133229,Court (2014),(no genres listed),2014
31585,133233,Run & Jump (2014),Drama,2014
31586,133235,A Fighting Man (2014),Drama,2014
31593,133262,Bluebird (2014),Drama,2014
31597,133270,One Little Pill (2014),Documentary|Drama,2014
31603,133285,Back Issues: The Hustler Magazine Story (2014),Documentary|Drama,2014
31606,133291,Pump (2014),Documentary,2014
31608,133295,Cocaine Cowboys: Reloaded (2014),Documentary,2014
31621,133321,Exile Nation: The Plastic People (2014),(no genres listed),2014
31627,133333,DamNation (2014),Documentary,2014
31639,133357,The Seven Five (2014),Documentary,2014
31650,133383,Shrew's Nest (2014),Drama|Horror|Thriller,2014
31652,133387,August Winds (2014),Documentary|Mystery,2014
31655,133393,"Tommy Cooper: Not Like That, Like This (2014)",Comedy,2014
31656,133395,Macondo (2014),(no genres listed),2014
31657,133397,Down and Dangerous (2014),Crime|Thriller,2014
31659,133401,Sune i fjällen (2014),Comedy,2014
31677,133439,Farmland (2014),Documentary,2014
31679,133443,Mutant World (2014),Sci-Fi,2014
